,Graph File,Algorithm,Reg,Stepsize,Clique Size,Valid,Runtime (s),History
42,C500-9.mtx,AFW,l2,Fixed Gamma = 0.05,41,True,0.0856067400003667,"[np.float64(0.5), np.float64(0.5475), np.float64(0.5903687499999999), np.float64(0.629057796875), np.float64(0.6639746616796874), np.float64(0.6954871321659178), np.float64(0.723927136779741), np.float64(0.7495942409437164), np.float64(0.772758802451704), np.float64(0.793664819212663), np.float64(0.8125324993394281), np.float64(0.8295605806538339), np.float64(0.8449284240400852), np.float64(0.858797902696177), np.float64(0.8713151071832994), np.float64(0.8826118842329278), np.float64(0.8928072255202174), np.float64(0.9036766162402577), np.float64(0.9141904520143127), np.float64(0.9242388050856793), np.float64(0.9336968059338567), np.float64(0.9424229280353165), np.float64(0.9502570876268385), np.float64(0.9570185390498863), np.float64(0.962503544240861), np.float64(0.9664827927108292), np.float64(0.9685007204215234), np.float64(0.9703219001804247), np.float64(0.9719655149128333), np.float64(0.9737589539379766), np.float64(0.9750674559290243), np.float64(0.9762483789759445), np.float64(0.9773141620257899), np.float64(0.9782760312282749), np.float64(0.9791441181835183), np.float64(0.9799275666606255), np.float64(0.9806346289112146), np.float64(0.981272752592371), np.float64(0.9818486592146148), np.float64(0.9823684149411899), np.float64(0.9828374944844238), np.float64(0.9832608387721926), np.float64(0.9836429069919037), np.float64(0.9839877235601932), np.float64(0.9842989205130743), np.float64(0.9845797757630496), np.float64(0.9848332476261522), np.float64(0.9850620059826024), np.float64(0.9852684603992986), np.float64(0.985454785510367), np.float64(0.9856229439231063), np.float64(0.9855242956752246), np.float64(0.98556692684689), np.float64(0.9855872243486969), np.float64(0.9855052668496984), np.float64(0.9856436199830426), np.float64(0.9854380069175085), np.float64(0.9856935307496001), np.float64(0.9855759659249741), np.float64(0.9856384033874261), np.float64(0.9856399408874933), np.float64(0.9855776255557492), np.float64(0.9856973743251878), np.float64(0.9855112402860065), np.float64(0.9857483144599214), np.float64(0.9856104737773517), np.float64(0.985694143353036), np.float64(0.9856755677392973), np.float64(0.9856343139267695), np.float64(0.9857341113601072), np.float64(0.9855688692594451), np.float64(0.9857861529137425), np.float64(0.9856265574270178), np.float64(0.9857330104302475), np.float64(0.985692849529366), np.float64(0.9856742014467353), np.float64(0.985752582111219), np.float64(0.9856097690899919), np.float64(0.9858058035003685), np.float64(0.9855397562343627), np.float64(0.9858525617443409), np.float64(0.985668090424975), np.float64(0.9858005925617926), np.float64(0.9857357552984611), np.float64(0.9857429472577306), np.float64(0.9857968498457351), np.float64(0.985679669016393), np.float64(0.9858514224584255), np.float64(0.9856108007692698), np.float64(0.9858995212475521), np.float64(0.9856975768992142), np.float64(0.9858420631515408), np.float64(0.9857658746245738), np.float64(0.9857849518486779), np.float64(0.9858275969131669), np.float64(0.9857222030891333), np.float64(0.9858827921870195), np.float64(0.9856538598315973), np.float64(0.9859315085873832), np.float64(0.9857196608523768), np.float64(0.9858619939192707)]"
43,C500-9.mtx,PGD,l2,Fixed Gamma = 0.05,47,True,0.08581922000121267,"[np.float64(0.5), np.float64(0.5483929493794314), np.float64(0.591254104655477), np.float64(0.6293901932176321), np.float64(0.6635124050223911), np.float64(0.694167544299236), np.float64(0.7217905117984564), np.float64(0.7467587184158179), np.float64(0.7693688101206012), np.float64(0.7898821426408128), np.float64(0.8084709306157064), np.float64(0.8253525019084476), np.float64(0.8407073197524726), np.float64(0.8547439577824153), np.float64(0.8675097077331424), np.float64(0.8790563453982181), np.float64(0.8895393965137934), np.float64(0.8990290821962271), np.float64(0.9076225626245207), np.float64(0.9154027571486613), np.float64(0.9224753789306166), np.float64(0.9288578343933976), np.float64(0.9346045314694125), np.float64(0.9398080686030643), np.float64(0.944507736648971), np.float64(0.9487547802245848), np.float64(0.9525930468161894), np.float64(0.9560654329868893), np.float64(0.9592118262715195), np.float64(0.96206944657494), np.float64(0.964667008861271), np.float64(0.9670065411457105), np.float64(0.9691118077023755), np.float64(0.9710091836029463), np.float64(0.9727240419715631), np.float64(0.9742745383642418), np.float64(0.9756770684048074), np.float64(0.9769431214202138), np.float64(0.9780885458662477), np.float64(0.9791235549419907), np.float64(0.9800590562234784), np.float64(0.9809064233413343), np.float64(0.9816747749301452), np.float64(0.982372435683629), np.float64(0.9830070377116571), np.float64(0.9835856173064192), np.float64(0.9841112097905436), np.float64(0.9845923973216193), np.float64(0.9850350769133409), np.float64(0.98543296318565), np.float64(0.9857927898327533), np.float64(0.986122259556856), np.float64(0.9864253870567806), np.float64(0.9867057781823925), np.float64(0.9869588187265611), np.float64(0.9871803984493028), np.float64(0.987379937507688), np.float64(0.9875601729190233), np.float64(0.9877230106559887), np.float64(0.9878701711052682), np.float64(0.9880032077672825), np.float64(0.9881235240418997), np.float64(0.9882323883176529), np.float64(0.9883309475535573), np.float64(0.9884202395184158), np.float64(0.988501203832921), np.float64(0.9885746919426217), np.float64(0.9886414761355046), np.float64(0.9887022577054609), np.float64(0.9887576743523792), np.float64(0.9888083068998883), np.float64(0.98885468540406), np.float64(0.9888972947189126), np.float64(0.9889365795785245), np.float64(0.988972949249945), np.float64(0.9890067818063333), np.float64(0.9890384280653781), np.float64(0.9890670131097776), np.float64(0.9890920424421109), np.float64(0.9891150106132146), np.float64(0.9891361576334438), np.float64(0.9891557040660184), np.float64(0.9891738533414555), np.float64(0.989190793885765), np.float64(0.9892067010854102), np.float64(0.9892217391102889), np.float64(0.9892360626141689), np.float64(0.9892498183304116), np.float64(0.9892615603392289), np.float64(0.9892713241636029), np.float64(0.989280136015096), np.float64(0.9892880887110761), np.float64(0.989295266019194), np.float64(0.9893017435397674), np.float64(0.9893075895020829), np.float64(0.9893128654830767), np.float64(0.9893176270559266), np.float64(0.9893219243754222), np.float64(0.9893258027062645), np.float64(0.9893293028998482), np.float64(0.9893324618245587)]"
44,C500-9.mtx,FW,l0,Fixed Gamma = 0.05,35,True,0.084202493999328,"[np.float64(-0.06952834371006403), np.float64(0.010121673479216761), np.float64(0.0812233070693589), np.float64(0.1446569894896075), np.float64(0.2012157302784225), np.float64(0.25161364877480763), np.float64(0.296493663078778), np.float64(0.33643442028217957), np.float64(0.3719565448560761), np.float64(0.4035282745976069), np.float64(0.4315705466420797), np.float64(0.4564615897015267), np.float64(0.4785410728732692), np.float64(0.4981138560497995), np.float64(0.5154533821344548), np.float64(0.5308047469053216), np.float64(0.5443874784500053), np.float64(0.5563980545912515), np.float64(0.5670121836102964), np.float64(0.5763868708214666), np.float64(0.5846622911266608), np.float64(0.5919634855499214), np.float64(0.5984018978885077), np.float64(0.6040767659867008), np.float64(0.6090763807126172), np.float64(0.6134792244692131), np.float64(0.6173549999735113), np.float64(0.6207655590705564), np.float64(0.6237657404911643), np.float64(0.6264041246981804), np.float64(0.6287237132803577), np.float64(0.6307625397339993), np.float64(0.6325542179102304), np.float64(0.6341284338919924), np.float64(0.635511386593073), np.float64(0.6365142267408181), np.float64(0.6373941871195916), np.float64(0.6381662037607991), np.float64(0.6388434353212498), np.float64(0.6394374666952114), np.float64(0.6399584907032067), np.float64(0.64041546999066), np.float64(0.64081628109612), np.float64(0.6411678424848174), np.float64(0.6414762281887844), np.float64(0.641746768549684), np.float64(0.6419841394247897), np.float64(0.642192441090121), np.float64(0.642375267957388), np.float64(0.6425357701128446), np.float64(0.6426767075861606), np.float64(0.6428004981655694), np.float64(0.6429092594915042), np.float64(0.6430048460842501), np.float64(0.6430888818913938), np.float64(0.6431627888775976), np.float64(0.6432278121220133), np.float64(0.6432850418370378), np.float64(0.6433354326756756), np.float64(0.6433798206530683), np.float64(0.6434189379704026), np.float64(0.6434534259960152), np.float64(0.6434838466287117), np.float64(0.6435106922417926), np.float64(0.643534394382677), np.float64(0.6435553313820803), np.float64(0.6435738350081467), np.float64(0.6435901962845039), np.float64(0.643604670576705), np.float64(0.6435774841235635), np.float64(0.6435535875292584), np.float64(0.6435325750436972), np.float64(0.643514091510828), np.float64(0.6434978260514985), np.float64(0.6434835065272118), np.float64(0.6434708946905452), np.float64(0.6434597819389045), np.float64(0.6434499855979747), np.float64(0.6434413456699039), np.float64(0.6434337219889585), np.float64(0.6434269917342237), np.float64(0.6434210472550059), np.float64(0.6434157941699553), np.float64(0.643411149705688), np.float64(0.643407041244872), np.float64(0.6434034050574562), np.float64(0.6434001851919664), np.float64(0.6433973325066742), np.float64(0.6433948038229516), np.float64(0.6433925611853569), np.float64(0.6434006252169062), np.float64(0.6434111972281009), np.float64(0.6434205014382062), np.float64(0.6434286932114024), np.float64(0.6434359085981909), np.float64(0.6434422667490723), np.float64(0.6434478720281738), np.float64(0.6434528158634507), np.float64(0.6434571783657804), np.float64(0.643461029745423), np.float64(0.6434644315509175)]"
45,C500-9.mtx,PFW,l0,Fixed Gamma = 0.05,20,True,0.10222985880027409,"[np.float64(-0.06952834371006403), np.float64(0.010121673479216761), np.float64(0.08480973938767368), np.float64(0.15454666081862498), np.float64(0.21934631398220472), np.float64(0.27922651628491246), np.float64(0.33421014572955243), np.float64(0.38432657825320893), np.float64(0.42961353330573737), np.float64(0.47011944361945457), np.float64(0.5059064980536561), np.float64(0.5370545486843121), np.float64(0.5636661276065429), np.float64(0.5858728886365094), np.float64(0.6038438786203668), np.float64(0.6177961580051885), np.float64(0.6280084379219744), np.float64(0.6348385905468429), np.float64(0.6387461328498545), np.float64(0.6403210962999664), np.float64(0.6403210962999668), np.float64(0.6403210962999666), np.float64(0.6403210962999664), np.float64(0.6403210962999669), np.float64(0.6403210962999666), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669), np.float64(0.6403210962999668), np.float64(0.6403210962999669)]"
46,C500-9.mtx,AFW,l0,Fixed Gamma = 0.05,37,True,0.20881389760033925,"[np.float64(-0.06952834371006403), np.float64(0.010121673479216761), np.float64(0.0812233070693589), np.float64(0.14465698948960753), np.float64(0.2012157302784225), np.float64(0.25161364877480763), np.float64(0.29649366307877817), np.float64(0.33643442028217985), np.float64(0.37195654485607643), np.float64(0.4035282745976071), np.float64(0.4315705466420803), np.float64(0.4564615897015273), np.float64(0.4785410728732697), np.float64(0.4981138560498002), np.float64(0.5154533821344556), np.float64(0.5312347257920805), np.float64(0.5464853708725574), np.float64(0.5610622312165805), np.float64(0.5748094411709574), np.float64(0.5875594848696561), np.float64(0.5991355198610828), np.float64(0.6093554998926012), np.float64(0.6180389977122343), np.float64(0.6250180789142553), np.float64(0.6301542690413064), np.float64(0.6333647283740094), np.float64(0.6346624302950932), np.float64(0.6359493554334821), np.float64(0.6370808723812962), np.float64(0.6380760754394001), np.float64(0.638951692019492), np.float64(0.6397223756769104), np.float64(0.6404009633414403), np.float64(0.6409987009977038), np.float64(0.6415254415864713), np.float64(0.6419898184677981), np.float64(0.6423993974017552), np.float64(0.6427608096586944), np.float64(0.6430798685645355), np.float64(0.6433616715138788), np.float64(0.6436106892415742), np.float64(0.6438308439285348), np.float64(0.6440255775273382), np.float64(0.644197911524895), np.float64(0.6443504992108071), np.float64(0.6444856713889057), np.float64(0.6446054763538673), np.float64(0.6447117148530668), np.float64(0.6448059706643092), np.float64(0.6447407623691993), np.float64(0.6447770167927973), np.float64(0.6447679460780346), np.float64(0.6446920702193546), np.float64(0.6447396106189727), np.float64(0.6447197194751919), np.float64(0.6447075946096676), np.float64(0.6447453967007981), np.float64(0.6447190951483297), np.float64(0.6447705546443905), np.float64(0.6446830057145849), np.float64(0.6447429894462837), np.float64(0.6447110631161115), np.float64(0.6447117566088505), np.float64(0.6447371730062847), np.float64(0.6446767948450152), np.float64(0.6447612188703158), np.float64(0.6446607345209989), np.float64(0.6447344834276181), np.float64(0.644689269969621), np.float64(0.6447040927844205), np.float64(0.6447158818301089), np.float64(0.6446699851936786), np.float64(0.644740452863408), np.float64(0.6446527904039103), np.float64(0.6447635727363358), np.float64(0.6446489054750049), np.float64(0.6447377770001139), np.float64(0.6446779326775095), np.float64(0.6447083420511872), np.float64(0.6447050666057856), np.float64(0.6446752055682019), np.float64(0.6447301891178638), np.float64(0.6446383074677762), np.float64(0.644753185589636), np.float64(0.6446432375687009), np.float64(0.6447755199901646), np.float64(0.6446557503273711), np.float64(0.6447974729902249), np.float64(0.6446710274479324), np.float64(0.6447694434288478), np.float64(0.6447002890122708), np.float64(0.6447406808865277), np.float64(0.6447276855964612), np.float64(0.6447082316638252), np.float64(0.6447530982453795), np.float64(0.6446720351701125), np.float64(0.6447764115402257), np.float64(0.64463203301269), np.float64(0.6447975135177171), np.float64(0.6446438191409931), np.float64(0.6448182505350712)]"
47,C500-9.mtx,PGD,l0,Fixed Gamma = 0.05,47,True,0.32752227099990705,"[np.float64(-0.06952834371006403), np.float64(0.05925702555835237), np.float64(0.16173683707500555), np.float64(0.24380969562100438), np.float64(0.3101022127251686), np.float64(0.36406504844659077), np.float64(0.40846099643966216), np.float64(0.4452092228665129), np.float64(0.47575432318182814), np.float64(0.5012951525280774), np.float64(0.5226942026374269), np.float64(0.5407677074180977), np.float64(0.5561581939961577), np.float64(0.5690264336393955), np.float64(0.5798185893749319), np.float64(0.5888970971651892), np.float64(0.5966615839053828), np.float64(0.603308084189413), np.float64(0.6089469831874911), np.float64(0.6137879932191979), np.float64(0.6178965529346696), np.float64(0.6213679576216924), np.float64(0.6243462025031197), np.float64(0.626924552127699), np.float64(0.6291672575268071), np.float64(0.631104920521232), np.float64(0.6328005487110596), np.float64(0.634291955379689), np.float64(0.635596286944105), np.float64(0.6367345975975762), np.float64(0.6377323767999946), np.float64(0.6386193499311195), np.float64(0.6394075047050187), np.float64(0.6401041633691448), np.float64(0.640728463538831), np.float64(0.6412890097687711), np.float64(0.6417785080347336), np.float64(0.6422074282580271), np.float64(0.6425917266510637), np.float64(0.6429367876849805), np.float64(0.6432472632730553), np.float64(0.6435271826422831), np.float64(0.6437800443440526), np.float64(0.6440088935094292), np.float64(0.6442163868833911), np.float64(0.6444048477111016), np.float64(0.6445763121762532), np.float64(0.6447325687890745), np.float64(0.6448751918757061), np.float64(0.6450055701202948), np.float64(0.6451249309478131), np.float64(0.6452343614015462), np.float64(0.6453348260595373), np.float64(0.6454271824439306), np.float64(0.6455121943027217), np.float64(0.6455905430819286), np.float64(0.6456628378553178), np.float64(0.6457296239364947), np.float64(0.6457913903630568), np.float64(0.6458485764131823), np.float64(0.6459015772905837), np.float64(0.6459507490930521), np.float64(0.6459964131630036), np.float64(0.6460388599034435), np.float64(0.6460783521310387), np.float64(0.6461151280274021), np.float64(0.6461494037410905), np.float64(0.646181375685359), np.float64(0.6462112225705539), np.float64(0.6462391072045652), np.float64(0.6462651780902346), np.float64(0.6462895708447525), np.float64(0.6463124094627606), np.float64(0.6463338074419457), np.float64(0.646353868787528), np.float64(0.6463726889098845), np.float64(0.6463903554278019), np.float64(0.6464069488881974), np.float64(0.6464225434117981), np.float64(0.6464372072732699), np.float64(0.6464510034228901), np.float64(0.6464639899564049), np.float64(0.6464762205386603), np.float64(0.6464877447859452), np.float64(0.6464986086115996), np.float64(0.646508854538637), np.float64(0.6465185219829186), np.float64(0.6465276475099075), np.float64(0.6465362650677527), np.float64(0.6465444061990135), np.float64(0.6465521002332997), np.float64(0.6465593744626468), np.float64(0.6465662543013282), np.float64(0.6465727634316876), np.float64(0.6465789239372843), np.float64(0.6465847564245819), np.float64(0.646590280134292), np.float64(0.6465955130433194), np.float64(0.6466004719581924), np.float64(0.6466051726007745), np.float64(0.6466096296869428)]"
48,C2000-9.mtx,FW,l2,Optimal Gamma (LS),50,True,5.8692278409998835,"[np.float64(0.5), np.float64(0.75), np.float64(0.8333333333333333), np.float64(0.8749999999999998), np.float64(0.8999999999999998), np.float64(0.9166666666666666), np.float64(0.9285714285714285), np.float64(0.9375), np.float64(0.9444444444444444), np.float64(0.9500000000000002), np.float64(0.9545454545454546), np.float64(0.9583333333333336), np.float64(0.9615384615384618), np.float64(0.9642857142857143), np.float64(0.9666666666666668), np.float64(0.9687500000000001), np.float64(0.9705882352941178), np.float64(0.9722222222222224), np.float64(0.9736842105263158), np.float64(0.9750000000000002), np.float64(0.9761904761904764), np.float64(0.9772727272727273), np.float64(0.9782608695652174), np.float64(0.9791666666666669), np.float64(0.9800000000000002), np.float64(0.9807692307692308), np.float64(0.9814814814814816), np.float64(0.9821428571428573), np.float64(0.9827586206896554), np.float64(0.9833333333333335), np.float64(0.9838709677419355), np.float64(0.9843749999999998), np.float64(0.9848484848484851), np.float64(0.9852941176470589), np.float64(0.9857142857142859), np.float64(0.9861111111111112), np.float64(0.986486486486487), np.float64(0.986842105263158), np.float64(0.9871794871794876), np.float64(0.9875000000000002), np.float64(0.9878048780487807), np.float64(0.9880952380952382), np.float64(0.9883720930232561), np.float64(0.9886363636363639), np.float64(0.9888888888888889), np.float64(0.989130434782609), np.float64(0.9893617021276595), np.float64(0.9895833333333331), np.float64(0.9897959183673469), np.float64(0.9900000000000002)]"
49,C2000-9.mtx,PFW,l2,Optimal Gamma (LS),53,True,11.073548052800106,"[np.float64(0.5), np.float64(0.75), np.float64(0.8125), np.float64(0.875), np.float64(0.890625), np.float64(0.90625), np.float64(0.921875), np.float64(0.9375), np.float64(0.94140625), np.float64(0.9453125), np.float64(0.9492187500000001), np.float64(0.953125), np.float64(0.95703125), np.float64(0.9609375), np.float64(0.9648437500000001), np.float64(0.9687500000000001), np.float64(0.9697265625000001), np.float64(0.9707031250000002), np.float64(0.9716796875000004), np.float64(0.9726562500000004), np.float64(0.9736328125000006), np.float64(0.9746093750000004), np.float64(0.9755859375000007), np.float64(0.9765625000000008), np.float64(0.9775390625000003), np.float64(0.9785156250000007), np.float64(0.9794921875000007), np.float64(0.9804687500000007), np.float64(0.9814453125000006), np.float64(0.9824218750000004), np.float64(0.9833984375000003), np.float64(0.9843750000000002), np.float64(0.9846191406249999), np.float64(0.98486328125), np.float64(0.985107421875), np.float64(0.9853515625000003), np.float64(0.9855957031250003), np.float64(0.9858398437500004), np.float64(0.9860839843750006), np.float64(0.9863281250000004), np.float64(0.9865722656250006), np.float64(0.9868164062500003), np.float64(0.9870605468750008), np.float64(0.9873046875000007), np.float64(0.9875488281250006), np.float64(0.9877929687500006), np.float64(0.9880371093750002), np.float64(0.9882812500000006), np.float64(0.9885253906250006), np.float64(0.9887695312500002), np.float64(0.9890136718750006), np.float64(0.9892578125000002), np.float64(0.9895019531250004), np.float64(0.9895629882812502), np.float64(0.9896240234375007), np.float64(0.9896850585937504), np.float64(0.9897460937500007), np.float64(0.9898071289062508), np.float64(0.9898681640625008), np.float64(0.9899291992187508), np.float64(0.9899902343750009), np.float64(0.9900512695312508), np.float64(0.9901123046875009), np.float64(0.9901733398437508), np.float64(0.9901885986328135), np.float64(0.9902038574218759), np.float64(0.9902191162109384), np.float64(0.990234375000001), np.float64(0.9902496337890636), np.float64(0.9902648925781261), np.float64(0.9902801513671885), np.float64(0.9902954101562511), np.float64(0.9903106689453135), np.float64(0.990325927734376), np.float64(0.9903411865234384), np.float64(0.9903564453125009), np.float64(0.9903717041015633), np.float64(0.9903869628906259), np.float64(0.9904022216796885), np.float64(0.9904174804687509), np.float64(0.9904327392578133), np.float64(0.9904479980468757), np.float64(0.990463256835938), np.float64(0.9904785156250004), np.float64(0.9904937744140628), np.float64(0.9905090332031253), np.float64(0.9905128479003911), np.float64(0.9905166625976567), np.float64(0.9905204772949224), np.float64(0.990524291992188), np.float64(0.9905281066894538), np.float64(0.9905319213867194), np.float64(0.9905357360839847), np.float64(0.9905395507812508), np.float64(0.9905433654785164), np.float64(0.9905443191528329), np.float64(0.9905452728271492), np.float64(0.9905462265014657), np.float64(0.9905471801757821), np.float64(0.9905481338500984), np.float64(0.9905490875244148)]"
50,C2000-9.mtx,AFW,l2,Optimal Gamma (LS),53,True,6.074329728800149,"[np.float64(0.5), np.float64(0.75), np.float64(0.8333333333333335), np.float64(0.8749999999999999), np.float64(0.8999999999999999), np.float64(0.9166666666666667), np.float64(0.9285714285714288), np.float64(0.9374999999999998), np.float64(0.9444444444444445), np.float64(0.9500000000000004), np.float64(0.9545454545454546), np.float64(0.9583333333333334), np.float64(0.9615384615384615), np.float64(0.9642857142857145), np.float64(0.966666666666667), np.float64(0.9687499999999999), np.float64(0.9705882352941175), np.float64(0.9722222222222223), np.float64(0.9736842105263158), np.float64(0.9749999999999995), np.float64(0.9761904761904764), np.float64(0.9772727272727274), np.float64(0.9782608695652174), np.float64(0.9791666666666669), np.float64(0.9800000000000001), np.float64(0.9807692307692314), np.float64(0.9814814814814816), np.float64(0.9821428571428573), np.float64(0.9827586206896549), np.float64(0.9833333333333335), np.float64(0.9838709677419353), np.float64(0.9843749999999998), np.float64(0.9848484848484851), np.float64(0.9852941176470584), np.float64(0.9857142857142858), np.float64(0.9861111111111109), np.float64(0.9864864864864862), np.float64(0.9868421052631579), np.float64(0.9871794871794871), np.float64(0.9875), np.float64(0.9878048780487805), np.float64(0.9880952380952379), np.float64(0.9883720930232562), np.float64(0.9886363636363636), np.float64(0.9888888888888889), np.float64(0.9891304347826089), np.float64(0.9893617021276597), np.float64(0.9895833333333334), np.float64(0.9897959183673468), np.float64(0.99), np.float64(0.9901960784313724), np.float64(0.9903846153846152), np.float64(0.9905660377358492)]"
51,C2000-9.mtx,PGD,l2,Optimal Gamma (LS),38,True,32.76882131899947,"[np.float64(0.5), np.float64(0.8498772207440242), np.float64(0.9173715991434557), np.float64(0.9364995103184607), np.float64(0.9490334203128025), np.float64(0.9509779353595057), np.float64(0.9570791594842807), np.float64(0.9564838823845542), np.float64(0.9605175272014033), np.float64(0.9605072303319546), np.float64(0.9636345784337723), np.float64(0.9637884482182056), np.float64(0.9649739077702956), np.float64(0.9655269808254149), np.float64(0.966210558386749), np.float64(0.9656305288187562), np.float64(0.9666423235712097), np.float64(0.9649613621399811), np.float64(0.9667592038882569), np.float64(0.965598532439067), np.float64(0.9669969526648053), np.float64(0.9662586309292673), np.float64(0.9671253464138904), np.float64(0.9663819771089918), np.float64(0.9671613263643953), np.float64(0.9664535432462158), np.float64(0.9671803636006805), np.float64(0.966501149839362), np.float64(0.9671921397458122), np.float64(0.9665334925070349), np.float64(0.9671997352017513), np.float64(0.966555543240023), np.float64(0.9672047259507193), np.float64(0.9665705911857482), np.float64(0.9672080440890559), np.float64(0.9665808648720503), np.float64(0.9672102684106815), np.float64(0.9665878811148613), np.float64(0.9672117681643652), np.float64(0.9665926738300613), np.float64(0.9672127834859218), np.float64(0.9665959483197267), np.float64(0.9672134727830477), np.float64(0.9665981859561762), np.float64(0.967213941642572), np.float64(0.9665997153900647), np.float64(0.9672142609711678), np.float64(0.9666007610538704), np.float64(0.9672144786395984), np.float64(0.9666014762358811), np.float64(0.967214627085385), np.float64(0.9666019656432416), np.float64(0.9672147283462526), np.float64(0.9666023008037478), np.float64(0.9672147974195728), np.float64(0.9666025305822612), np.float64(0.967214844525613), np.float64(0.9666026883628299), np.float64(0.9672148766337656), np.float64(0.9666027969528214), np.float64(0.9672148985002176), np.float64(0.9666028719345562), np.float64(0.9672149133717954), np.float64(0.9666029239543097), np.float64(0.967214923465143), np.float64(0.9666029602856846), np.float64(0.9672149302943679), np.float64(0.9666029823310005), np.float64(0.967214936716581), np.float64(0.9666029953101376), np.float64(0.967214943924588), np.float64(0.966603003767662), np.float64(0.9672149517412467), np.float64(0.9666030097431417), np.float64(0.9672149599146771), np.float64(0.9666030143324111), np.float64(0.9672149682894217), np.float64(0.9666030181450767), np.float64(0.9672149767771483), np.float64(0.9666030215225238), np.float64(0.9672149853281924), np.float64(0.9666030246557552), np.float64(0.96721499391476), np.float64(0.9666030276521829), np.float64(0.9672150025208186), np.float64(0.9666030305718661), np.float64(0.9672150111378828), np.float64(0.9666030334482995), np.float64(0.9672150197610608), np.float64(0.966603036300476), np.float64(0.9672150283874519), np.float64(0.9666030391390378), np.float64(0.9672150370159079), np.float64(0.9666030419697751), np.float64(0.9672150456448732), np.float64(0.966603044796133), np.float64(0.9672150542744367), np.float64(0.9666030476201127), np.float64(0.9672150629040468), np.float64(0.9666030504424681), np.float64(0.9672150715334952)]"
52,C2000-9.mtx,FW,l0,Optimal Gamma (LS),54,True,10.342398116999902,"[np.float64(-0.06952834371006403), np.float64(0.3714918998073458), np.float64(0.4963305432625526), np.float64(0.5502213431208325), np.float64(0.5787578044099885), np.float64(0.5958645809051107), np.float64(0.6070182703249474), np.float64(0.614746399969918), np.float64(0.6203535439516839), np.float64(0.6245714617974769), np.float64(0.6278379516738432), np.float64(0.6304287960341112), np.float64(0.6325252055502191), np.float64(0.6342505151975493), np.float64(0.6356912094339588), np.float64(0.6369095044186659), np.float64(0.6379511628329257), np.float64(0.6388505062234437), np.float64(0.6396337214212503), np.float64(0.6403210962989986), np.float64(0.6409285651656148), np.float64(0.6414687981803854), np.float64(0.641951983033086), np.float64(0.642386394864906), np.float64(0.6427788178844216), np.float64(0.6431348614405965), np.float64(0.6434591998739028), np.float64(0.6437557565776026), np.float64(0.6440278467137337), np.float64(0.6442782889349665), np.float64(0.644509493624253), np.float64(0.6447235331669224), np.float64(0.6449221983478401), np.float64(0.6451070439413067), np.float64(0.6452794258151224), np.float64(0.6454405313210483), np.float64(0.645591404335906), np.float64(0.6457329660117179), np.float64(0.6458660320620746), np.float64(0.6459913272357193), np.float64(0.6461094974930566), np.float64(0.6462211202966632), np.float64(0.6463267133454251), np.float64(0.6464267420180954), np.float64(0.6465216257417425), np.float64(0.6466117434606529), np.float64(0.6466974383494313), np.float64(0.6467790218885308), np.float64(0.6468567773998978), np.float64(0.6469309631237755), np.float64(0.6470018149041774), np.float64(0.6470695485394942), np.float64(0.6471343618456198), np.float64(0.6471964364715223)]"
